date,name,Total,Domestic,International,Total_OS
2016-04-01,"Korea, Republic of",,,,11147.32
2016-05-01,"Korea, Republic of",,,,11255.935
2016-06-01,"Korea, Republic of",,,,11476.67
2016-07-01,"Korea, Republic of",,,,12398.017
2016-08-01,"Korea, Republic of",,,,12863.985
2016-09-01,"Korea, Republic of",,,,11382.366
2016-10-01,"Korea, Republic of",,,,12120.884
2016-11-01,"Korea, Republic of",,,,10932.095
2016-12-01,"Korea, Republic of",,,,11154.082
2017-01-01,"Korea, Republic of",,,,12101.968
2017-02-01,"Korea, Republic of",,,,11219.43
2017-03-01,"Korea, Republic of",,,,11064.012
2017-04-01,"Korea, Republic of",,,,11679.304
2017-05-01,"Korea, Republic of",,,,11795.258
2017-06-01,"Korea, Republic of",,,,11814.121
2017-07-01,"Korea, Republic of",,,,12269.205
2017-08-01,"Korea, Republic of",,,,13020.441
2017-09-01,"Korea, Republic of",,,,11965.267
2017-10-01,"Korea, Republic of",,,,12412.224
2017-11-01,"Korea, Republic of",,,,11783.831
2017-12-01,"Korea, Republic of",,,,12026.094
2010-01-01,,,,,96.732
2010-02-01,,,,,76.734
2010-03-01,,,,,87.045
2010-04-01,,,,,83.548
2010-05-01,,,,,102.349
2010-06-01,,,,,111.614
2010-07-01,,,,,169.523
2011-01-01,,,,,107.749
2011-02-01,,,,,81.837
2011-03-01,,,,,90.585
2011-04-01,,,,,112.116
2011-05-01,,,,,103.87
2011-06-01,,,,,120.058
2011-07-01,,,,,185.811
2011-08-01,,,,,172.81
2011-09-01,,,,,122.949
2011-10-01,,,,,115.071
2011-12-01,,,,,113.157
2012-01-01,,,,,112.961
2012-02-01,,,,,80.196
2012-03-01,,,,,99.54
2012-04-01,,,,,119.484
2012-05-01,,,,,114.14
2012-06-01,,,,,131.983
2012-07-01,,,,,197.331
2012-08-01,,,,,196.047
2012-09-01,,,,,136.59
2012-10-01,,,,,117.935
2012-11-01,,,,,97.923
2012-12-01,,,,,123.004
2013-01-01,,,,,119.714
2013-02-01,,,,,102.217
2013-03-01,,,,,126.132
2013-04-01,,,,,134.272
2013-05-01,,,,,132.61
2013-06-01,,,,,141.1
2013-07-01,,,,,198.443
2013-08-01,,,,,221.196
2013-09-01,,,,,140.005
2013-10-01,,,,,124.943
2014-01-01,,,,,95.327
2014-02-01,,,,,83.154
2014-03-01,,,,,97.293
2014-04-01,,,,,114.757
2014-05-01,,,,,115.025
2014-06-01,,,,,120.614
2014-07-01,,,,,161.709
2014-08-01,,,,,193.446
2014-09-01,,,,,121.103
2014-10-01,,,,,114.268
2014-11-01,,,,,96.867
2014-12-01,,,,,113.709
2015-01-01,,,,,108.611
2015-02-01,,,,,88.28
2015-03-01,,,,,103.54
2015-04-01,,,,,128.125
2015-05-01,,,,,130.483
2015-06-01,,,,,131.949
2015-07-01,,,,,194.59
2015-08-01,,,,,215.47
2015-09-01,,,,,138.196
2015-10-01,,,,,127.737
2015-11-01,,,,,103.918
2015-12-01,,,,,108.507
2016-01-01,,,,,122.217
2016-02-01,,,,,107.961
2016-03-01,,,,,127.25
2016-04-01,,,,,146.134
2016-05-01,,,,,144.504
2016-06-01,,,,,141.179
2016-07-01,,,,,209.053
2016-08-01,,,,,216.972
2016-09-01,,,,,147.357
2016-10-01,,,,,147.892
2016-11-01,,,,,111.635
2016-12-01,,,,,134.792
2017-01-01,,,,,122.844
2017-02-01,,,,,108.27
2017-03-01,,,,,126.225
2017-04-01,,,,,172.339
2017-05-01,,,,,148.212
2017-06-01,,,,,144.424
2017-07-01,,,,,234.139
2017-08-01,,,,,241.56
2017-09-01,,,,,169.524
2017-10-01,,,,,150.366
2017-11-01,,,,,116.84
2017-12-01,,,,,150.393
2015-01-01,Saint Lucia,,,,78.403
2015-02-01,Saint Lucia,,,,73.365
2015-03-01,Saint Lucia,,,,81.894
2015-04-01,Saint Lucia,,,,73.693
2015-05-01,Saint Lucia,,,,67.987
2015-06-01,Saint Lucia,,,,62.428
2015-07-01,Saint Lucia,,,,73.587
2015-08-01,Saint Lucia,,,,72.543
2015-09-01,Saint Lucia,,,,46.368
2015-10-01,Saint Lucia,,,,57.23
2015-11-01,Saint Lucia,,,,62.152
2015-12-01,Saint Lucia,,,,74.278
2016-01-01,Saint Lucia,,,,79.122
2016-02-01,Saint Lucia,,,,73.773
2016-03-01,Saint Lucia,,,,82.398
2016-04-01,Saint Lucia,,,,73.784
2016-05-01,Saint Lucia,,,,69.626
2016-06-01,Saint Lucia,,,,63.701
2016-07-01,Saint Lucia,,,,76.984
2016-08-01,Saint Lucia,,,,74.098
2016-09-01,Saint Lucia,,,,49.57
2016-10-01,Saint Lucia,,,,57.655
2016-11-01,Saint Lucia,,,,62.783
2016-12-01,Saint Lucia,,,,77.202
2017-01-01,Saint Lucia,,,,80.934
2017-02-01,Saint Lucia,,,,76.592
2017-03-01,Saint Lucia,,,,83.742
2017-04-01,Saint Lucia,,,,82.537
2017-05-01,Saint Lucia,,,,70.337
2017-06-01,Saint Lucia,,,,71.532
2017-07-01,Saint Lucia,,,,82.949
2017-08-01,Saint Lucia,,,,79.909
2017-09-01,Saint Lucia,,,,50.184
2010-01-01,Lithuania,135.588,0.006,135.582,128.891
2010-02-01,Lithuania,126.238,0.008,126.23,120.266
2010-03-01,Lithuania,167.915,0.007,167.908,161.195
2010-04-01,Lithuania,141.447,0.005,141.442,134.967
2010-05-01,Lithuania,214.385,0.014,214.371,205.678
2010-06-01,Lithuania,241.179,,241.179,230.237
2010-07-01,Lithuania,251.326,0.145,251.181,239.337
2010-08-01,Lithuania,247.576,,247.576,237.53
2010-09-01,Lithuania,219.929,0.003,219.926,210.512
2010-10-01,Lithuania,204.246,0.024,204.222,195.839
2010-11-01,Lithuania,172.006,0.002,172.004,164.216
2010-12-01,Lithuania,160.999,0.006,160.993,154.943
2011-01-01,Lithuania,159.451,,159.451,151.828
2011-02-01,Lithuania,146.14,,146.14,139.277
2011-03-01,Lithuania,176.595,,176.595,168.362
2011-04-01,Lithuania,197.859,0.001,197.858,190.084
2011-05-01,Lithuania,254.462,,254.462,245.415
2011-06-01,Lithuania,269.354,,269.354,259.449
2011-07-01,Lithuania,277.276,0.004,277.272,266.19
2011-08-01,Lithuania,277.957,,277.957,266.9
2011-09-01,Lithuania,258.06,0.005,258.055,248.534
2011-10-01,Lithuania,247.729,0.004,247.725,240.053
2011-11-01,Lithuania,211.285,0.004,211.281,201.702
2011-12-01,Lithuania,215.823,0.008,215.815,207.291
2012-01-01,Lithuania,208.051,,208.051,208.224
2012-02-01,Lithuania,191.824,,191.824,191.94
2012-03-01,Lithuania,224.796,0.005,224.791,224.73
2012-04-01,Lithuania,246.725,0.004,246.721,246.817
2012-05-01,Lithuania,284.485,0.019,284.466,284.008
2012-06-01,Lithuania,325.816,,325.816,326.267
2012-07-01,Lithuania,338.86,0.021,338.839,338.824
2012-08-01,Lithuania,334.171,,334.171,334.066
2012-09-01,Lithuania,298.72,,298.72,298.801
2012-10-01,Lithuania,281.707,0.045,281.662,281.746
2012-11-01,Lithuania,218.118,0.011,218.107,217.454
2012-12-01,Lithuania,213.355,0.006,213.349,213.217
2013-01-01,Lithuania,208.858,,208.858,208.802
2013-02-01,Lithuania,188.677,0.005,188.672,188.87
2013-03-01,Lithuania,226.89,,226.89,226.832
2013-04-01,Lithuania,272.823,,272.823,273.279
2013-05-01,Lithuania,316.506,0.015,316.491,316.556
2013-06-01,Lithuania,349.189,0.03,349.159,349.268
2013-07-01,Lithuania,374.024,0.012,374.012,375.675
2013-08-01,Lithuania,370.828,0.01,370.818,371.904
2013-09-01,Lithuania,345.048,0.041,345.007,345.909
2013-10-01,Lithuania,343.298,0.009,343.289,344.983
2013-11-01,Lithuania,252.704,0.018,252.686,253.32
2013-12-01,Lithuania,233.513,0.008,233.505,234.308
2014-01-01,Lithuania,220.606,0.014,220.592,221.117
2014-02-01,Lithuania,201.503,,201.503,202.262
2014-03-01,Lithuania,240.029,,240.029,240.499
2014-04-01,Lithuania,314.497,,314.497,315.684
2014-05-01,Lithuania,374.149,,374.149,376.239
2014-06-01,Lithuania,390.726,0.157,390.569,392.3
2014-07-01,Lithuania,398.776,0.013,398.763,400.093
2014-08-01,Lithuania,398.92,,398.92,399.944
2014-09-01,Lithuania,364.973,,364.973,366.796
2014-10-01,Lithuania,358.264,,358.264,359.498
2014-11-01,Lithuania,274.198,0.012,274.186,274.079
2014-12-01,Lithuania,261.469,0.048,261.421,261.591
2015-01-01,Lithuania,256.974,,256.974,256.948
2015-02-01,Lithuania,240.974,,240.974,240.993
2015-03-01,Lithuania,284.033,0.006,284.027,284.073
2015-04-01,Lithuania,338.835,0.006,338.829,339.141
2015-05-01,Lithuania,398.327,,398.327,398.392
2015-06-01,Lithuania,409.294,0.036,409.258,408.928
2015-07-01,Lithuania,419.566,0.003,419.563,419.479
2015-08-01,Lithuania,434.365,0.029,434.336,434.122
2015-09-01,Lithuania,415.294,0.163,415.131,415.556
2015-10-01,Lithuania,415.821,0.012,415.809,416.057
2015-11-01,Lithuania,313.121,0.015,313.106,313.002
2015-12-01,Lithuania,300.785,0.073,300.712,300.925
2016-01-01,Lithuania,299.59,,299.59,299.619
2016-02-01,Lithuania,283.891,0.003,283.888,283.868
2016-03-01,Lithuania,330.386,0.005,330.381,330.53
2016-04-01,Lithuania,379.443,0.001,379.442,379.083
2016-05-01,Lithuania,449.543,0.119,449.424,449.636
2016-06-01,Lithuania,468.278,0.003,468.275,468.528
2016-07-01,Lithuania,472.843,0.003,472.84,472.535
2016-08-01,Lithuania,481.508,0.004,481.504,481.193
2016-09-01,Lithuania,459.864,0.01,459.854,459.801
2016-10-01,Lithuania,445.71,,445.71,445.736
2016-11-01,Lithuania,356.896,0.085,356.811,356.859
2016-12-01,Lithuania,359.609,0.146,359.463,359.694
2017-01-01,Lithuania,356.201,,356.201,356.039
2017-02-01,Lithuania,325.292,0.007,325.285,325.266
2017-03-01,Lithuania,382.151,0.002,382.149,382.038
2017-04-01,Lithuania,450.281,,450.281,450.31
2017-05-01,Lithuania,509.867,0.003,509.864,510.051
2017-06-01,Lithuania,527.185,,527.185,527.214
2017-07-01,Lithuania,408.258,0.002,408.256,407.974
2017-08-01,Lithuania,415.275,,415.275,414.657
2017-09-01,Lithuania,519.202,0.002,519.2,519.027
2017-10-01,Lithuania,529.37,0.006,529.364,528.958
2017-11-01,Lithuania,414.549,,414.549,414.39
2017-12-01,Lithuania,408.47,0.001,408.469,408.928
2018-01-01,Lithuania,406.445,,406.445,
2018-02-01,Lithuania,377.197,0.349,376.848,
2018-03-01,Lithuania,451.581,0.003,451.578,
2018-04-01,Lithuania,515.724,0.002,515.722,
2018-05-01,Lithuania,587.296,,587.296,
2018-06-01,Lithuania,610.41,0.005,610.405,
2018-07-01,Lithuania,614.984,,614.984,
2018-08-01,Lithuania,618.731,,618.731,
2018-09-01,Lithuania,584.801,0.009,584.792,
2018-10-01,Lithuania,580.99,,580.99,
2018-11-01,Lithuania,459.316,0.011,459.305,
2018-12-01,Lithuania,446.703,,446.703,
2010-01-01,Luxembourg,91.56,0.073,91.487,92.601
2010-02-01,Luxembourg,94.995,0.055,94.94,96.329
2010-03-01,Luxembourg,119.457,0.036,119.421,116.594
2010-04-01,Luxembourg,110.824,,110.824,112.233
2010-05-01,Luxembourg,148.029,,148.029,150.999
2010-06-01,Luxembourg,146.022,0.214,145.808,148.188
2010-07-01,Luxembourg,171.422,0.061,171.361,176.404
2010-08-01,Luxembourg,181.231,0.121,181.11,183.463
2010-09-01,Luxembourg,160.557,0.108,160.449,162.223
2010-10-01,Luxembourg,156.029,,156.029,155.762
2010-11-01,Luxembourg,125.126,0.021,125.105,125.977
2010-12-01,Luxembourg,108.444,0.233,108.211,109.254
2011-01-01,Luxembourg,102.426,,102.426,103.447
2011-02-01,Luxembourg,160.557,0.108,160.449,98.555
2011-03-01,Luxembourg,123.68,0.047,123.633,124.561
2011-04-01,Luxembourg,152.662,0.074,152.588,154.201
2011-05-01,Luxembourg,165.305,,165.305,166.758
2011-06-01,Luxembourg,162.27,,162.27,164.129
2011-07-01,Luxembourg,191.173,0.101,191.072,193.375
2011-08-01,Luxembourg,193.425,0.019,193.406,196.028
2011-09-01,Luxembourg,176.505,,176.505,178.229
2011-10-01,Luxembourg,161.359,,161.359,162.611
2011-11-01,Luxembourg,125.482,,125.482,126.325
2011-12-01,Luxembourg,121.936,0.217,121.719,123.012
2012-01-01,Luxembourg,105.222,0.003,105.219,106.856
2012-02-01,Luxembourg,113.572,0.04,113.532,115.288
2012-03-01,Luxembourg,136.146,0.167,135.979,137.716
2012-04-01,Luxembourg,161.565,0.004,161.561,163.57
2012-05-01,Luxembourg,164.146,,164.146,166.3
2012-06-01,Luxembourg,172.785,0.14,172.645,175.304
2012-07-01,Luxembourg,205.105,0.034,205.071,208.061
2012-08-01,Luxembourg,207.332,,207.332,210.217
2012-09-01,Luxembourg,194.734,0.096,194.638,197.322
2012-10-01,Luxembourg,163.337,0.137,163.2,165.178
2012-11-01,Luxembourg,141.639,,141.639,143.125
2012-12-01,Luxembourg,128.408,0.196,128.212,130.757
2013-01-01,Luxembourg,114.824,0.003,114.821,114.232
2013-02-01,Luxembourg,118.029,,118.029,119.403
2013-03-01,Luxembourg,160.224,0.072,160.152,162.164
2013-04-01,Luxembourg,173.688,0.23,173.458,175.093
2013-05-01,Luxembourg,200.642,0.039,200.603,202.567
2013-06-01,Luxembourg,202.249,0.427,201.822,204.228
2013-07-01,Luxembourg,231.127,0.14,230.987,233.453
2013-08-01,Luxembourg,243.204,0.158,243.046,246.327
2013-09-01,Luxembourg,220.863,0.09,220.773,223.068
2013-10-01,Luxembourg,201.148,0.029,201.119,202.688
2013-11-01,Luxembourg,153.638,0.152,153.486,154.565
2013-12-01,Luxembourg,149.691,0.204,149.487,151.293
2014-01-01,Luxembourg,137.003,,137.003,138.289
2014-02-01,Luxembourg,137.109,0.063,137.046,138.205
2014-03-01,Luxembourg,176.868,,176.868,178.168
2014-04-01,Luxembourg,212.059,0.018,212.041,214.806
2014-05-01,Luxembourg,226.912,0.047,226.865,228.993
2014-06-01,Luxembourg,238.155,0.081,238.074,240.755
2014-07-01,Luxembourg,241.377,,241.377,244.017
2014-08-01,Luxembourg,265.677,0.002,265.675,269.167
2014-09-01,Luxembourg,238.743,0.067,238.676,241.199
2014-10-01,Luxembourg,218.157,0.068,218.089,219.865
2014-11-01,Luxembourg,173.497,0.141,173.356,174.694
2014-12-01,Luxembourg,168.409,0.123,168.286,170.187
2015-01-01,Luxembourg,141.553,0.04,141.513,142.839
2015-02-01,Luxembourg,149.261,,149.261,150.276
2015-03-01,Luxembourg,177.748,0.121,177.627,179.052
2015-04-01,Luxembourg,233.869,0.064,233.805,236.21
2015-05-01,Luxembourg,248.165,0.047,248.118,250.589
2015-06-01,Luxembourg,244.206,0.042,244.164,246.612
2015-07-01,Luxembourg,269.176,0.055,269.121,271.905
2015-08-01,Luxembourg,290.356,,290.356,295.0
2015-09-01,Luxembourg,263.799,0.155,263.644,266.271
2015-10-01,Luxembourg,243.72,0.205,243.515,245.433
2015-11-01,Luxembourg,198.946,,198.946,200.413
2015-12-01,Luxembourg,190.952,0.232,190.72,192.752
2016-01-01,Luxembourg,165.143,,165.143,166.623
2016-02-01,Luxembourg,181.066,0.041,181.025,182.387
2016-03-01,Luxembourg,228.582,0.199,228.383,230.716
2016-04-01,Luxembourg,260.311,0.043,260.268,262.538
2016-05-01,Luxembourg,272.85,,272.85,275.613
2016-06-01,Luxembourg,262.18,0.042,262.138,264.534
2016-07-01,Luxembourg,294.609,0.225,294.384,298.0
2016-08-01,Luxembourg,295.591,,295.591,299.388
2016-09-01,Luxembourg,284.488,0.003,284.485,287.368
2016-10-01,Luxembourg,277.679,0.001,277.678,279.914
2016-11-01,Luxembourg,229.082,0.015,229.067,230.707
2016-12-01,Luxembourg,232.661,0.103,232.558,235.053
2017-01-01,Luxembourg,203.264,0.097,203.167,205.12
2017-02-01,Luxembourg,207.438,,207.438,208.989
2017-03-01,Luxembourg,241.937,0.04,241.897,243.807
2017-04-01,Luxembourg,316.249,,316.249,319.359
2017-05-01,Luxembourg,318.151,0.302,317.849,321.16
2017-06-01,Luxembourg,335.699,0.002,335.697,338.979
2017-07-01,Luxembourg,356.763,0.007,356.756,355.958
2017-08-01,Luxembourg,354.773,0.153,354.62,359.343
2017-09-01,Luxembourg,345.807,0.174,345.633,349.253
2017-10-01,Luxembourg,327.836,0.037,327.799,330.396
2017-11-01,Luxembourg,269.178,0.104,269.074,271.24
2017-12-01,Luxembourg,277.635,0.183,277.452,280.484
2018-01-01,Luxembourg,237.521,0.181,237.34,
2018-02-01,Luxembourg,240.671,0.074,240.597,
2018-03-01,Luxembourg,297.386,0.101,297.285,
2018-04-01,Luxembourg,353.19,0.024,353.166,
2018-05-01,Luxembourg,372.944,0.09,372.854,
2018-06-01,Luxembourg,363.841,,363.841,
2018-07-01,Luxembourg,392.348,0.03,392.318,
2018-08-01,Luxembourg,391.126,0.08,391.046,
2018-09-01,Luxembourg,379.181,,379.181,
2018-10-01,Luxembourg,367.383,,367.383,
2018-11-01,Luxembourg,298.653,,298.653,
2018-12-01,Luxembourg,294.56,0.177,294.383,
2010-01-01,Latvia,296.334,,296.334,297.829
2010-02-01,Latvia,271.425,0.038,271.387,271.955
2010-03-01,Latvia,343.938,0.019,343.919,344.602
2010-04-01,Latvia,296.259,0.041,296.218,296.43
2010-05-01,Latvia,409.865,,409.865,410.423
2010-06-01,Latvia,472.48,,472.48,473.388
2010-07-01,Latvia,520.701,,520.701,520.856
2010-08-01,Latvia,517.741,,517.741,518.644
2010-09-01,Latvia,453.749,,453.749,454.045
2010-10-01,Latvia,428.135,0.002,428.133,428.891
2010-11-01,Latvia,322.478,0.073,322.405,322.887
2010-12-01,Latvia,322.793,0.121,322.672,323.522
2011-01-01,Latvia,301.06,0.022,301.038,301.298
2011-02-01,Latvia,278.002,0.078,277.924,278.663
2011-03-01,Latvia,358.79,0.036,358.754,359.669
2011-04-01,Latvia,434.357,0.026,434.331,434.755
2011-05-01,Latvia,478.161,0.006,478.155,478.423
2011-06-01,Latvia,531.55,0.103,531.447,532.101
2011-07-01,Latvia,567.419,0.001,567.418,568.271
2011-08-01,Latvia,547.782,,547.782,548.797
2011-09-01,Latvia,480.465,,480.465,481.562
2011-10-01,Latvia,449.567,0.13,449.437,450.599
2011-11-01,Latvia,335.079,,335.079,335.491
2011-12-01,Latvia,336.128,0.016,336.112,337.297
2012-01-01,Latvia,316.624,,316.624,317.135
2012-02-01,Latvia,285.398,0.044,285.354,286.173
2012-03-01,Latvia,345.849,,345.849,346.896
2012-04-01,Latvia,395.847,,395.847,397.016
2012-05-01,Latvia,423.411,,423.411,424.063
2012-06-01,Latvia,470.617,,470.617,472.292
2012-07-01,Latvia,510.106,,510.106,512.208
2012-08-01,Latvia,496.021,0.004,496.017,497.259
2012-09-01,Latvia,446.674,,446.674,447.869
2012-10-01,Latvia,412.979,0.026,412.953,413.802
2012-11-01,Latvia,321.931,,321.931,323.128
2012-12-01,Latvia,329.073,0.258,328.815,329.923
2013-01-01,Latvia,311.273,0.009,311.264,312.04
2013-02-01,Latvia,281.77,0.128,281.642,282.625
2013-03-01,Latvia,353.815,,353.815,354.397
2013-04-01,Latvia,396.36,0.003,396.357,397.6
2013-05-01,Latvia,439.029,0.134,438.895,439.597
2013-06-01,Latvia,483.846,0.003,483.843,485.69
2013-07-01,Latvia,515.406,,515.406,516.549
2013-08-01,Latvia,493.887,,493.887,494.6
2013-09-01,Latvia,437.888,,437.888,439.644
2013-10-01,Latvia,412.213,0.001,412.212,412.795
2013-11-01,Latvia,329.092,,329.092,330.148
2013-12-01,Latvia,327.678,,327.678,328.334
2014-01-01,Latvia,308.448,,308.448,309.021
2014-02-01,Latvia,275.75,0.069,275.681,276.099
2014-03-01,Latvia,331.701,,331.701,332.193
2014-04-01,Latvia,397.08,,397.08,398.118
2014-05-01,Latvia,425.332,0.048,425.284,426.325
2014-06-01,Latvia,486.863,,486.863,488.851
2014-07-01,Latvia,513.811,,513.811,515.058
2014-08-01,Latvia,507.467,,507.467,508.82
2014-09-01,Latvia,448.863,,448.863,449.792
2014-10-01,Latvia,418.54,,418.54,419.413
2014-11-01,Latvia,345.5,0.028,345.472,346.207
2014-12-01,Latvia,342.927,,342.927,344.241
2015-01-01,Latvia,319.462,0.018,319.444,320.991
2015-02-01,Latvia,294.333,0.038,294.295,295.057
2015-03-01,Latvia,369.701,,369.701,371.104
2015-04-01,Latvia,407.212,,407.212,408.275
2015-05-01,Latvia,464.323,,464.323,465.782
2015-06-01,Latvia,514.698,,514.698,516.308
2015-07-01,Latvia,552.644,0.113,552.531,555.687
2015-08-01,Latvia,546.332,,546.332,548.112
2015-09-01,Latvia,469.108,0.002,469.106,470.355
2015-10-01,Latvia,446.661,,446.661,448.376
2015-11-01,Latvia,380.326,0.003,380.323,382.236
2015-12-01,Latvia,381.056,,381.056,382.141
2016-01-01,Latvia,352.601,0.22,352.381,353.93
2016-02-01,Latvia,334.73,0.006,334.724,336.219
2016-03-01,Latvia,414.207,,414.207,415.357
2016-04-01,Latvia,421.484,0.001,421.483,422.155
2016-05-01,Latvia,475.231,,475.231,476.6
2016-06-01,Latvia,519.845,0.017,519.828,522.584
2016-07-01,Latvia,555.092,0.001,555.091,556.303
2016-08-01,Latvia,557.813,0.021,557.792,559.057
2016-09-01,Latvia,493.663,0.082,493.581,494.729
2016-10-01,Latvia,476.052,0.011,476.041,477.399
2016-11-01,Latvia,383.505,0.016,383.489,385.505
2016-12-01,Latvia,399.937,0.599,399.338,403.303
2017-01-01,Latvia,368.759,0.013,368.746,369.666
2017-02-01,Latvia,343.039,0.04,342.999,344.509
2017-03-01,Latvia,418.807,0.015,418.792,419.337
2017-04-01,Latvia,486.257,,486.257,489.996
2017-05-01,Latvia,526.446,0.486,525.96,528.144
2017-06-01,Latvia,592.244,0.886,591.358,595.499
2017-07-01,Latvia,643.759,1.16,642.599,646.268
2017-08-01,Latvia,642.332,1.178,641.154,644.103
2017-09-01,Latvia,568.623,0.685,567.938,570.062
2017-10-01,Latvia,552.216,0.63,551.586,553.396
2017-11-01,Latvia,460.573,0.532,460.041,461.394
2017-12-01,Latvia,474.799,0.71,474.089,475.701
2018-01-01,Latvia,441.701,0.849,440.852,
2018-02-01,Latvia,403.849,0.64,403.209,
2018-03-01,Latvia,504.089,0.698,503.391,
2018-04-01,Latvia,568.391,0.71,567.681,
2018-05-01,Latvia,633.929,0.882,633.047,
2018-06-01,Latvia,684.229,0.937,683.292,
2018-07-01,Latvia,737.562,1.142,736.42,
2018-08-01,Latvia,733.741,1.379,732.362,
2018-09-01,Latvia,658.881,0.988,657.893,
2018-10-01,Latvia,643.939,0.982,642.957,
2018-11-01,Latvia,510.742,0.815,509.927,
2018-12-01,Latvia,516.028,0.595,515.433,
2014-01-01,Macao,,,,422.434
2014-02-01,Macao,,,,420.229
2014-03-01,Macao,,,,447.012
2014-04-01,Macao,,,,451.243
2014-05-01,Macao,,,,435.387
2014-06-01,Macao,,,,438.873
2014-07-01,Macao,,,,492.885
2014-08-01,Macao,,,,528.919
2014-09-01,Macao,,,,441.955
2014-10-01,Macao,,,,463.371
2014-11-01,Macao,,,,458.672
2014-12-01,Macao,,,,480.461
2015-01-01,Macao,,,,435.805
2015-02-01,Macao,,,,479.738
2015-03-01,Macao,,,,448.661
2015-04-01,Macao,,,,480.254
2015-05-01,Macao,,,,486.527
2015-06-01,Macao,,,,456.002
2015-07-01,Macao,,,,510.793
2015-08-01,Macao,,,,575.849
2015-09-01,Macao,,,,441.342
2015-10-01,Macao,,,,479.036
2015-11-01,Macao,,,,488.724
2015-12-01,Macao,,,,548.728
2016-01-01,Macao,,,,539.024
2016-02-01,Macao,,,,589.917
2016-03-01,Macao,,,,516.586
2016-04-01,Macao,,,,535.847
2016-05-01,Macao,,,,528.467
2016-06-01,Macao,,,,542.036
2016-07-01,Macao,,,,610.809
2016-08-01,Macao,,,,633.605
2016-09-01,Macao,,,,499.823
2016-10-01,Macao,,,,512.848
2016-11-01,Macao,,,,518.903
2016-12-01,Macao,,,,600.691
2017-01-01,Macao,,,,590.827
2017-02-01,Macao,,,,539.011
2017-03-01,Macao,,,,531.692
2017-04-01,Macao,,,,569.948
2017-05-01,Macao,,,,560.211
2017-06-01,Macao,,,,559.529
2017-07-01,Macao,,,,668.02
2017-08-01,Macao,,,,688.202
2017-09-01,Macao,,,,547.565
2017-10-01,Macao,,,,612.666
2017-11-01,Macao,,,,614.502
2017-12-01,Macao,,,,683.63
2010-01-01,Morocco,,,,1023.958
2010-02-01,Morocco,,,,973.546
2010-03-01,Morocco,,,,1190.742
2010-04-01,Morocco,,,,1219.763
2010-05-01,Morocco,,,,1227.669
2010-06-01,Morocco,,,,1240.683
2010-07-01,Morocco,,,,1555.043
2010-08-01,Morocco,,,,1484.035
2010-09-01,Morocco,,,,1296.378
2010-10-01,Morocco,,,,1377.657
2010-11-01,Morocco,,,,1250.066
2010-12-01,Morocco,,,,1234.261
2011-01-01,Morocco,,,,1187.952
2011-02-01,Morocco,,,,1084.633
2011-03-01,Morocco,,,,1227.078
2011-04-01,Morocco,,,,1377.335
2011-05-01,Morocco,,,,1205.564
2011-06-01,Morocco,,,,1256.008
2011-07-01,Morocco,,,,1652.613
2011-08-01,Morocco,,,,1389.602
2011-09-01,Morocco,,,,1311.877
2011-10-01,Morocco,,,,1347.824
2011-11-01,Morocco,,,,1145.559
2011-12-01,Morocco,,,,1146.904
2012-01-01,Morocco,,,,1059.553
2012-02-01,Morocco,,,,1012.152
2012-03-01,Morocco,,,,1160.726
2012-04-01,Morocco,,,,1282.155
2012-05-01,Morocco,,,,1184.723
2012-06-01,Morocco,,,,1219.115
2012-07-01,Morocco,,,,1480.24
2012-08-01,Morocco,,,,1467.963
2012-09-01,Morocco,,,,1344.168
2012-10-01,Morocco,,,,1296.264
2012-11-01,Morocco,,,,1171.531
2012-12-01,Morocco,,,,1138.107
2013-01-01,Morocco,,,,1081.677
2013-02-01,Morocco,,,,986.664
2013-03-01,Morocco,,,,1241.557
2013-04-01,Morocco,,,,1359.419
2013-05-01,Morocco,,,,1349.495
2013-06-01,Morocco,,,,1364.366
2013-07-01,Morocco,,,,1371.834
2013-08-01,Morocco,,,,1750.283
2013-09-01,Morocco,,,,1525.708
2013-10-01,Morocco,,,,1516.928
2013-11-01,Morocco,,,,1231.525
2013-12-01,Morocco,,,,1303.723
2014-01-01,Morocco,,,,1242.397
2014-02-01,Morocco,,,,1146.41
2014-03-01,Morocco,,,,1406.455
2014-04-01,Morocco,,,,1489.481
2014-05-01,Morocco,,,,1442.293
2014-06-01,Morocco,,,,1410.828
2014-07-01,Morocco,,,,1316.481
2014-08-01,Morocco,,,,1827.291
2014-09-01,Morocco,,,,1544.118
2014-10-01,Morocco,,,,1500.462
2014-11-01,Morocco,,,,1239.373
2014-12-01,Morocco,,,,1270.023
2010-01-01,"Moldova, Republic of",,,,55.37
2010-02-01,"Moldova, Republic of",,,,43.014
2010-03-01,"Moldova, Republic of",,,,50.957
2010-04-01,"Moldova, Republic of",,,,59.379
2010-05-01,"Moldova, Republic of",,,,82.758
2010-06-01,"Moldova, Republic of",,,,94.16
2010-07-01,"Moldova, Republic of",,,,108.861
2010-08-01,"Moldova, Republic of",,,,123.657
2010-09-01,"Moldova, Republic of",,,,104.753
2010-10-01,"Moldova, Republic of",,,,84.229
2010-11-01,"Moldova, Republic of",,,,64.871
2010-12-01,"Moldova, Republic of",,,,65.028
2011-01-01,"Moldova, Republic of",,,,66.894
2011-02-01,"Moldova, Republic of",,,,48.896
2011-03-01,"Moldova, Republic of",,,,55.778
